id_cliente,data_venda,valor_premio,meses_ativo,flag_utilizacao,data_liberacao_credito,tipo_credito,delta_minutos,target_auditoria
11048,2025-04-12 09:41:00,200.0,8,0,2025-04-12 09:00:00,Consignado,41.0,Alfa
11049,2025-09-24 14:18:00,200.0,3,0,2025-09-24 14:00:00,Consignado,18.0,Alfa
11050,2025-07-20 16:00:00,150.0,5,0,2025-06-28 16:00:00,Antecipação Saque Aniversário,31680.0,Beta
11051,2025-02-10 09:58:00,200.0,10,0,2025-02-10 09:00:00,Crédito Pessoal,58.0,Alfa
11052,2025-03-17 09:18:00,200.0,9,0,2025-03-17 09:00:00,CDC,18.0,Alfa
11053,2025-02-15 16:47:00,200.0,10,0,2025-02-15 16:00:00,Crédito Pessoal,47.0,Alfa
11054,2025-03-21 14:16:00,200.0,9,0,2025-03-21 14:00:00,Antecipação Saque Aniversário,16.0,Alfa
11055,2025-04-05 12:00:00,150.0,9,0,2025-03-27 12:00:00,Crédito Pessoal,12960.0,Beta
11056,2025-05-28 09:48:00,200.0,7,0,2025-05-28 09:00:00,Antecipação Saque Aniversário,48.0,Alfa
11057,2025-07-21 16:59:00,200.0,5,0,2025-07-21 16:00:00,Antecipação Saque Aniversário,59.0,Alfa
11058,2025-08-30 12:12:00,200.0,4,0,2025-08-30 12:00:00,CDC,12.0,Alfa
11059,2025-12-11 00:00:00,150.0,1,0,2025-12-19 10:00:00,Consignado,-12120.0,Alfa
11060,2025-08-13 09:41:00,200.0,4,0,2025-08-13 09:00:00,Antecipação Saque Aniversário,41.0,Alfa
11061,2025-08-21 13:22:00,200.0,4,0,2025-08-21 13:00:00,Antecipação Saque Aniversário,22.0,Alfa
11062,2025-03-27 12:00:00,250.0,9,0,2025-03-18 12:00:00,CDC,12960.0,Beta
11063,2025-06-03 14:36:00,200.0,7,0,2025-06-03 14:00:00,Antecipação Saque Aniversário,36.0,Alfa
11064,2025-04-13 10:46:00,200.0,8,0,2025-04-13 10:00:00,Consignado,46.0,Alfa
11065,2025-06-15 15:23:00,200.0,6,0,2025-06-15 15:00:00,CDC,23.0,Alfa
11066,2025-03-31 14:23:00,200.0,9,0,2025-03-31 14:00:00,Consignado,23.0,Alfa
11067,2025-05-15 10:00:00,250.0,7,1,2025-05-02 10:00:00,Consignado,18720.0,Beta
11068,2025-05-23 10:37:00,200.0,7,0,2025-05-23 10:00:00,CDC,37.0,Alfa
11069,2025-04-16 15:23:00,200.0,8,0,2025-04-16 15:00:00,Antecipação Saque Aniversário,23.0,Alfa
11070,2025-11-01 16:52:00,200.0,2,0,2025-11-01 16:00:00,Consignado,52.0,Alfa
11071,2025-11-13 11:53:00,200.0,1,0,2025-11-13 11:00:00,Consignado,53.0,Alfa
11072,2025-05-03 14:08:00,200.0,8,0,2025-05-03 14:00:00,Consignado,8.0,Alfa
11073,2025-01-09 14:04:00,200.0,11,0,2025-01-09 14:00:00,Consignado,4.0,Alfa
11074,2025-03-14 15:41:00,200.0,9,0,2025-03-14 15:00:00,CDC,41.0,Alfa
11075,2025-08-11 16:24:00,200.0,4,0,2025-08-11 16:00:00,CDC,24.0,Alfa
11076,2025-02-10 10:30:00,200.0,10,0,2025-02-10 10:00:00,Crédito Pessoal,30.0,Alfa
11077,2025-07-23 16:16:00,200.0,5,0,2025-07-23 16:00:00,Crédito Pessoal,16.0,Alfa
11078,2025-11-29 10:00:00,150.0,1,0,2025-11-24 10:00:00,Consignado,7200.0,Beta
11079,2025-12-14 14:47:00,200.0,1,0,2025-12-14 14:00:00,Antecipação Saque Aniversário,47.0,Alfa
11080,2025-03-25 14:56:00,200.0,9,0,2025-03-25 14:00:00,Consignado,56.0,Alfa
11081,2025-04-22 11:00:00,150.0,8,0,2025-04-21 11:00:00,Antecipação Saque Aniversário,1440.0,Alfa
11082,2025-01-07 11:40:00,200.0,11,0,2025-01-07 11:00:00,Consignado,40.0,Alfa
11083,2025-03-25 16:35:00,200.0,9,0,2025-03-25 16:00:00,Crédito Pessoal,35.0,Alfa
11084,2025-11-10 14:30:00,200.0,1,0,,,,Gama
11085,2025-01-03 15:49:00,200.0,12,0,2025-01-03 15:00:00,Antecipação Saque Aniversário,49.0,Alfa
11086,2025-10-24 12:29:00,200.0,2,0,2025-10-24 12:00:00,Consignado,29.0,Alfa
11087,2026-01-16 14:00:00,150.0,1,0,2025-12-28 14:00:00,Antecipação Saque Aniversário,27360.0,Beta
11088,2025-01-21 15:00:00,150.0,11,0,2025-01-12 15:00:00,Crédito Pessoal,12960.0,Beta
11089,2025-01-12 13:36:00,200.0,11,0,2025-01-12 13:00:00,Consignado,36.0,Alfa
11090,2025-01-25 13:05:00,200.0,11,0,2025-01-25 13:00:00,Consignado,5.0,Alfa
11091,2025-08-31 10:14:00,200.0,4,0,2025-08-31 10:00:00,Antecipação Saque Aniversário,14.0,Alfa
11092,2025-05-27 15:19:00,200.0,7,0,2025-05-27 15:00:00,CDC,19.0,Alfa
11093,2025-08-26 12:19:00,200.0,4,1,2025-08-26 12:00:00,Antecipação Saque Aniversário,19.0,Alfa
11094,2025-06-22 16:13:00,200.0,6,0,2025-06-22 16:00:00,Crédito Pessoal,13.0,Alfa
11095,2025-08-09 15:54:00,200.0,4,0,2025-08-09 15:00:00,Crédito Pessoal,54.0,Alfa
11096,2025-11-05 15:23:00,200.0,1,0,2025-11-05 15:00:00,Crédito Pessoal,23.0,Alfa
11097,2025-10-28 11:00:00,150.0,2,0,2025-10-15 11:00:00,Crédito Pessoal,18720.0,Beta
11098,2025-10-27 10:19:00,200.0,2,0,2025-10-27 10:00:00,Crédito Pessoal,19.0,Alfa
11099,2025-07-30 14:48:00,200.0,5,0,2025-07-30 14:00:00,CDC,48.0,Alfa
11100,2025-02-06 16:48:00,200.0,10,0,2025-02-06 16:00:00,Consignado,48.0,Alfa
11101,2025-11-08 09:51:00,200.0,1,0,2025-11-08 09:00:00,Antecipação Saque Aniversário,51.0,Alfa
11102,2025-02-28 11:04:00,200.0,10,0,2025-02-28 11:00:00,Antecipação Saque Aniversário,4.0,Alfa
11103,2025-07-21 11:02:00,200.0,5,0,2025-07-21 11:00:00,Crédito Pessoal,2.0,Alfa
11104,2025-02-04 13:21:00,200.0,11,0,2025-02-04 13:00:00,Antecipação Saque Aniversário,21.0,Alfa
11105,2025-04-03 14:08:00,200.0,9,0,2025-04-03 14:00:00,Crédito Pessoal,8.0,Alfa
11106,2025-07-26 09:37:00,200.0,5,0,2025-07-26 09:00:00,CDC,37.0,Alfa
11107,2025-12-17 09:00:00,250.0,1,0,2025-11-28 09:00:00,CDC,27360.0,Beta
11108,2025-12-16 13:52:00,200.0,1,0,2025-12-16 13:00:00,Consignado,52.0,Alfa
11109,2025-06-08 10:01:00,200.0,6,0,2025-06-08 10:00:00,CDC,1.0,Alfa
11110,2025-01-24 12:36:00,200.0,11,0,2025-01-24 12:00:00,CDC,36.0,Alfa
11111,2025-10-20 12:33:00,200.0,2,0,2025-10-20 12:00:00,Consignado,33.0,Alfa
11112,2025-08-08 12:25:00,200.0,4,0,2025-08-08 12:00:00,Antecipação Saque Aniversário,25.0,Alfa
11113,2025-02-09 12:00:00,250.0,10,0,2025-01-20 12:00:00,Crédito Pessoal,28800.0,Beta
11114,2025-06-01 10:55:00,200.0,7,0,2025-06-01 10:00:00,Crédito Pessoal,55.0,Alfa
11115,2025-07-03 11:00:00,150.0,6,0,2025-06-26 11:00:00,Antecipação Saque Aniversário,10080.0,Beta
11116,2025-04-06 09:51:00,200.0,8,0,2025-04-06 09:00:00,Consignado,51.0,Alfa
11117,2025-09-07 13:54:00,200.0,3,0,2025-09-07 13:00:00,Antecipação Saque Aniversário,54.0,Alfa
11118,2025-12-20 16:48:00,200.0,1,0,2025-12-20 16:00:00,CDC,48.0,Alfa
11119,2025-08-16 10:10:00,200.0,4,0,2025-08-16 10:00:00,Consignado,10.0,Alfa
11120,2025-12-04 10:00:00,150.0,1,0,2025-12-01 10:00:00,Consignado,4320.0,Beta
11121,2025-09-19 15:08:00,200.0,3,0,2025-09-19 15:00:00,Consignado,8.0,Alfa
11122,2025-08-31 11:47:00,200.0,4,0,2025-08-31 11:00:00,Crédito Pessoal,47.0,Alfa
11123,2025-07-05 14:19:00,200.0,5,0,2025-07-05 14:00:00,Antecipação Saque Aniversário,19.0,Alfa
11124,2025-05-05 12:21:00,200.0,8,0,2025-05-05 12:00:00,Consignado,21.0,Alfa
11125,2025-05-11 13:33:00,200.0,7,0,2025-05-11 13:00:00,Consignado,33.0,Alfa
11126,2025-01-18 16:52:00,200.0,11,0,2025-01-18 16:00:00,Consignado,52.0,Alfa
11127,2025-01-21 15:06:00,200.0,11,0,2025-01-21 15:00:00,Antecipação Saque Aniversário,6.0,Alfa
11128,2025-08-13 11:33:00,200.0,4,0,2025-08-13 11:00:00,Crédito Pessoal,33.0,Alfa
11129,2025-10-09 16:41:00,200.0,2,0,2025-10-09 16:00:00,CDC,41.0,Alfa
11130,2025-04-10 16:05:00,200.0,8,0,2025-04-10 16:00:00,Crédito Pessoal,5.0,Alfa
11131,2025-03-28 10:30:00,200.0,9,0,2025-03-28 10:00:00,Consignado,30.0,Alfa
11132,2025-02-09 14:00:00,150.0,10,0,2025-01-14 14:00:00,Crédito Pessoal,37440.0,Beta
11133,2025-01-02 15:18:00,200.0,12,0,2025-01-02 15:00:00,Crédito Pessoal,18.0,Alfa
11134,2025-10-20 13:37:00,200.0,2,0,2025-10-20 13:00:00,CDC,37.0,Alfa
11135,2025-02-10 14:39:00,200.0,10,0,2025-02-10 14:00:00,Antecipação Saque Aniversário,39.0,Alfa
11136,2025-11-12 13:32:00,200.0,1,0,2025-11-12 13:00:00,Antecipação Saque Aniversário,32.0,Alfa
11137,2025-04-21 14:07:00,200.0,8,0,2025-04-21 14:00:00,Crédito Pessoal,7.0,Alfa
11138,2025-08-19 09:30:00,200.0,4,0,2025-08-19 09:00:00,Crédito Pessoal,30.0,Alfa
11139,2025-03-25 10:44:00,200.0,9,0,2025-03-25 10:00:00,Antecipação Saque Aniversário,44.0,Alfa
11140,2025-08-19 14:32:00,200.0,4,0,2025-08-19 14:00:00,Antecipação Saque Aniversário,32.0,Alfa
11141,2025-06-16 11:00:00,250.0,6,0,2025-05-25 11:00:00,CDC,31680.0,Beta
11142,2025-12-11 09:03:00,200.0,1,0,2025-12-11 09:00:00,Consignado,3.0,Alfa
11143,2025-01-28 10:17:00,200.0,11,0,2025-01-28 10:00:00,Crédito Pessoal,17.0,Alfa
11144,2025-06-12 13:35:00,200.0,6,0,2025-06-12 13:00:00,Antecipação Saque Aniversário,35.0,Alfa
11145,2025-09-18 15:02:00,200.0,3,0,,,,Gama
11146,2025-07-02 13:00:00,250.0,6,0,2025-06-13 13:00:00,Crédito Pessoal,27360.0,Beta
11147,2025-10-30 15:36:00,200.0,2,0,2025-10-30 15:00:00,Antecipação Saque Aniversário,36.0,Alfa
11148,2025-01-10 11:07:00,200.0,11,0,2025-01-10 11:00:00,CDC,7.0,Alfa
11149,2025-04-28 14:43:00,200.0,8,0,2025-04-28 14:00:00,Crédito Pessoal,43.0,Alfa
11150,2025-03-21 10:55:00,200.0,9,0,2025-03-21 10:00:00,CDC,55.0,Alfa
11151,2025-04-03 10:43:00,200.0,9,0,2025-04-03 10:00:00,Antecipação Saque Aniversário,43.0,Alfa
11152,2025-11-28 14:42:00,200.0,1,1,2025-11-28 14:00:00,Consignado,42.0,Alfa
11153,2025-12-27 09:06:00,200.0,1,0,2025-12-27 09:00:00,Consignado,6.0,Alfa
11154,2025-05-13 12:50:00,200.0,7,0,2025-05-13 12:00:00,Crédito Pessoal,50.0,Alfa
11155,2025-09-21 11:07:00,200.0,3,0,2025-09-21 11:00:00,Antecipação Saque Aniversário,7.0,Alfa
11156,2025-01-01 09:07:00,200.0,12,0,2025-01-01 09:00:00,CDC,7.0,Alfa
11157,2025-03-07 14:00:00,150.0,9,0,2025-03-05 14:00:00,Crédito Pessoal,2880.0,Beta
11158,2025-10-11 09:52:00,200.0,2,0,2025-10-11 09:00:00,Antecipação Saque Aniversário,52.0,Alfa
11159,2025-04-17 13:06:00,200.0,8,0,2025-04-17 13:00:00,Antecipação Saque Aniversário,6.0,Alfa
11160,2025-06-24 13:17:00,200.0,6,0,2025-06-24 13:00:00,CDC,17.0,Alfa
11161,2025-07-23 13:13:00,200.0,5,0,2025-07-23 13:00:00,Crédito Pessoal,13.0,Alfa
11162,2025-11-01 09:43:00,200.0,2,0,2025-11-01 09:00:00,Antecipação Saque Aniversário,43.0,Alfa
11163,2025-04-30 12:48:00,200.0,8,0,2025-04-30 12:00:00,Antecipação Saque Aniversário,48.0,Alfa
11164,2025-11-08 12:35:00,200.0,1,0,2025-11-08 12:00:00,Antecipação Saque Aniversário,35.0,Alfa
11165,2025-07-26 14:28:00,200.0,5,0,2025-07-26 14:00:00,CDC,28.0,Alfa
11166,2025-01-21 00:00:00,450.0,11,0,2025-04-18 11:00:00,Crédito Pessoal,-125940.0,Alfa
11167,2025-11-30 10:55:00,200.0,1,0,2025-11-30 10:00:00,Crédito Pessoal,55.0,Alfa
11168,2025-10-20 12:01:00,200.0,2,0,2025-10-20 12:00:00,Crédito Pessoal,1.0,Alfa
11169,2025-10-09 13:25:00,200.0,2,0,2025-10-09 13:00:00,Crédito Pessoal,25.0,Alfa
11170,2025-01-01 15:16:00,200.0,12,0,2025-01-01 15:00:00,Consignado,16.0,Alfa
11171,2025-02-04 14:03:00,200.0,11,0,2025-02-04 14:00:00,Consignado,3.0,Alfa
11172,2025-09-02 11:49:00,200.0,4,0,2025-09-02 11:00:00,Crédito Pessoal,49.0,Alfa
11173,2025-11-21 09:23:00,200.0,1,0,2025-11-21 09:00:00,CDC,23.0,Alfa
11174,2025-06-28 14:38:00,200.0,6,0,,,,Gama
11175,2025-01-12 10:32:00,200.0,11,0,2025-01-12 10:00:00,Antecipação Saque Aniversário,32.0,Alfa
11176,2025-10-03 13:17:00,200.0,2,0,2025-10-03 13:00:00,Consignado,17.0,Alfa
11177,2025-09-26 16:00:00,150.0,3,0,2025-08-30 16:00:00,Antecipação Saque Aniversário,38880.0,Beta
11178,2025-09-08 11:14:00,200.0,3,0,2025-09-08 11:00:00,Crédito Pessoal,14.0,Alfa
11179,2025-05-06 10:56:00,200.0,7,0,2025-05-06 10:00:00,Consignado,56.0,Alfa
11180,2025-08-05 10:19:00,200.0,4,0,2025-08-05 10:00:00,CDC,19.0,Alfa
11181,2025-10-12 09:06:00,200.0,2,0,2025-10-12 09:00:00,Consignado,6.0,Alfa
11182,2025-02-08 15:48:00,200.0,10,0,2025-02-08 15:00:00,Consignado,48.0,Alfa
11183,2025-07-20 15:00:00,150.0,5,0,2025-07-03 15:00:00,Consignado,24480.0,Beta
11184,2025-06-27 15:30:00,200.0,6,0,2025-06-27 15:00:00,Crédito Pessoal,30.0,Alfa
11185,2025-10-21 12:19:00,200.0,2,0,2025-10-21 12:00:00,CDC,19.0,Alfa
11186,2025-06-03 00:00:00,450.0,7,0,2025-05-31 16:00:00,Consignado,3360.0,Beta
11187,2025-05-06 13:38:00,200.0,7,0,2025-05-06 13:00:00,CDC,38.0,Alfa
11188,2025-11-04 16:28:00,200.0,1,0,2025-11-04 16:00:00,Crédito Pessoal,28.0,Alfa
11189,2025-08-22 12:07:00,200.0,4,0,2025-08-22 12:00:00,Antecipação Saque Aniversário,7.0,Alfa
11190,2025-01-08 10:39:00,200.0,11,0,2025-01-08 10:00:00,Consignado,39.0,Alfa
11191,2025-12-07 09:05:00,200.0,1,0,2025-12-07 09:00:00,CDC,5.0,Alfa
11192,2025-09-21 13:29:00,200.0,3,0,2025-09-21 13:00:00,CDC,29.0,Alfa
11193,2026-01-14 14:00:00,250.0,1,0,2025-12-18 14:00:00,Crédito Pessoal,38880.0,Beta
11194,2025-01-05 15:59:00,200.0,12,0,2025-01-05 15:00:00,Consignado,59.0,Alfa
11195,2025-04-13 15:00:00,150.0,8,0,2025-03-27 15:00:00,Antecipação Saque Aniversário,24480.0,Beta
11196,2025-10-17 09:13:00,200.0,2,0,2025-10-17 09:00:00,CDC,13.0,Alfa
11197,2025-11-07 15:29:00,200.0,1,0,2025-11-07 15:00:00,Consignado,29.0,Alfa
11198,2025-08-06 11:32:00,200.0,4,0,2025-08-06 11:00:00,Antecipação Saque Aniversário,32.0,Alfa
11199,2025-04-24 10:29:00,200.0,8,0,2025-04-24 10:00:00,CDC,29.0,Alfa
11200,2025-05-25 10:29:00,200.0,7,0,2025-05-25 10:00:00,CDC,29.0,Alfa
11201,2025-05-16 15:21:00,200.0,7,0,2025-05-16 15:00:00,Antecipação Saque Aniversário,21.0,Alfa
11202,2025-08-20 09:41:00,200.0,4,0,2025-08-20 09:00:00,Antecipação Saque Aniversário,41.0,Alfa
11203,2025-03-17 11:51:00,200.0,9,0,2025-03-17 11:00:00,Crédito Pessoal,51.0,Alfa
11204,2025-12-14 09:00:00,150.0,1,0,2025-11-24 09:00:00,Consignado,28800.0,Beta
11205,2025-10-29 12:29:00,200.0,2,0,2025-10-29 12:00:00,Consignado,29.0,Alfa
11206,2025-10-16 09:23:00,200.0,2,0,2025-10-16 09:00:00,Crédito Pessoal,23.0,Alfa
11207,2025-05-27 15:45:00,200.0,7,0,2025-05-27 15:00:00,CDC,45.0,Alfa
11208,2025-05-22 13:02:00,200.0,7,0,2025-05-22 13:00:00,Antecipação Saque Aniversário,2.0,Alfa
11209,2025-10-31 13:13:00,200.0,2,0,2025-10-31 13:00:00,Antecipação Saque Aniversário,13.0,Alfa
11210,2025-12-27 10:55:00,200.0,1,0,2025-12-27 10:00:00,Antecipação Saque Aniversário,55.0,Alfa
11211,2025-08-30 10:00:00,250.0,4,0,2025-08-08 10:00:00,CDC,31680.0,Beta
11212,2025-07-11 14:23:00,200.0,5,0,2025-07-11 14:00:00,Antecipação Saque Aniversário,23.0,Alfa
11213,2025-04-02 09:00:00,150.0,9,0,2025-03-04 09:00:00,Antecipação Saque Aniversário,41760.0,Beta
11214,2025-06-10 09:37:00,200.0,6,1,2025-06-10 09:00:00,Crédito Pessoal,37.0,Alfa
11215,2025-03-30 16:07:00,200.0,9,0,2025-03-30 16:00:00,CDC,7.0,Alfa
11216,2025-09-26 09:18:00,200.0,3,0,2025-09-26 09:00:00,Consignado,18.0,Alfa
11217,2025-09-02 13:25:00,200.0,4,0,2025-09-02 13:00:00,Crédito Pessoal,25.0,Alfa
11218,2025-06-08 09:18:00,200.0,6,0,2025-06-08 09:00:00,Crédito Pessoal,18.0,Alfa
11219,2025-12-17 10:00:00,250.0,1,0,2025-11-20 10:00:00,Consignado,38880.0,Beta
11220,2025-04-12 14:58:00,200.0,8,0,2025-04-12 14:00:00,Crédito Pessoal,58.0,Alfa
11221,2025-05-12 14:33:00,200.0,7,0,2025-05-12 14:00:00,CDC,33.0,Alfa
11222,2025-01-19 14:35:00,200.0,11,0,2025-01-19 14:00:00,Antecipação Saque Aniversário,35.0,Alfa
11223,2025-03-23 13:54:00,200.0,9,0,2025-03-23 13:00:00,CDC,54.0,Alfa
11224,2025-10-06 11:32:00,200.0,2,0,2025-10-06 11:00:00,Consignado,32.0,Alfa
11225,2025-12-31 11:28:00,200.0,1,0,2025-12-31 11:00:00,Consignado,28.0,Alfa
11226,2025-05-09 16:04:00,200.0,7,0,2025-05-09 16:00:00,Crédito Pessoal,4.0,Alfa
11227,2025-11-06 15:39:00,200.0,1,0,2025-11-06 15:00:00,CDC,39.0,Alfa
11228,2025-03-30 13:47:00,200.0,9,0,2025-03-30 13:00:00,CDC,47.0,Alfa
11229,2025-04-15 00:00:00,300.0,8,0,2025-05-23 09:00:00,Consignado,-55260.0,Alfa
11230,2025-03-17 10:17:00,200.0,9,0,2025-03-17 10:00:00,CDC,17.0,Alfa
11231,2025-07-18 15:11:00,200.0,5,0,2025-07-18 15:00:00,Consignado,11.0,Alfa
11232,2025-11-12 13:23:00,200.0,1,0,2025-11-12 13:00:00,CDC,23.0,Alfa
11233,2025-11-01 16:15:00,200.0,2,0,2025-11-01 16:00:00,CDC,15.0,Alfa
11234,2025-11-12 12:00:00,150.0,1,0,2025-10-18 12:00:00,CDC,36000.0,Beta
11235,2025-04-12 10:50:00,200.0,8,0,2025-04-12 10:00:00,Consignado,50.0,Alfa
11236,2025-09-24 11:48:00,200.0,3,0,2025-09-24 11:00:00,Crédito Pessoal,48.0,Alfa
11237,2025-04-20 14:06:00,200.0,8,0,2025-04-20 14:00:00,CDC,6.0,Alfa
11238,2025-12-18 10:00:00,150.0,1,0,2025-11-26 10:00:00,Consignado,31680.0,Beta
11239,2025-09-22 11:06:00,200.0,3,0,2025-09-22 11:00:00,Consignado,6.0,Alfa
11240,2025-03-26 10:03:00,200.0,9,0,2025-03-26 10:00:00,CDC,3.0,Alfa
11241,2025-11-24 16:01:00,200.0,1,0,2025-11-24 16:00:00,CDC,1.0,Alfa
11242,2025-05-09 13:00:00,250.0,7,0,2025-04-27 13:00:00,Crédito Pessoal,17280.0,Beta
11243,2025-06-05 00:00:00,450.0,7,0,2025-06-03 09:00:00,Consignado,2340.0,Beta
11244,2025-01-12 13:36:00,200.0,11,0,2025-01-12 13:00:00,Consignado,36.0,Alfa
11245,2025-10-31 13:14:00,200.0,2,0,2025-10-31 13:00:00,Antecipação Saque Aniversário,14.0,Alfa
11246,2025-10-27 12:42:00,200.0,2,0,2025-10-27 12:00:00,Consignado,42.0,Alfa
11247,2025-09-28 11:19:00,200.0,3,0,2025-09-28 11:00:00,Crédito Pessoal,19.0,Alfa
11248,2025-12-09 14:19:00,200.0,1,0,2025-12-09 14:00:00,Antecipação Saque Aniversário,19.0,Alfa
11249,2025-10-29 10:18:00,200.0,2,0,2025-10-29 10:00:00,Antecipação Saque Aniversário,18.0,Alfa
11250,2025-12-30 11:39:00,200.0,1,0,2025-12-30 11:00:00,Antecipação Saque Aniversário,39.0,Alfa
11251,2025-01-21 15:32:00,200.0,11,0,2025-01-21 15:00:00,CDC,32.0,Alfa
11252,2025-04-17 15:57:00,200.0,8,0,2025-04-17 15:00:00,CDC,57.0,Alfa
11253,2025-12-02 15:09:00,200.0,1,0,2025-12-02 15:00:00,Consignado,9.0,Alfa
11254,2025-04-27 12:05:00,200.0,8,0,2025-04-27 12:00:00,Antecipação Saque Aniversário,5.0,Alfa
11255,2025-10-08 12:59:00,200.0,2,0,2025-10-08 12:00:00,Crédito Pessoal,59.0,Alfa
11256,2025-05-30 00:00:00,450.0,7,0,2025-07-22 11:00:00,CDC,-76980.0,Alfa
11257,2025-09-28 12:42:00,200.0,3,0,2025-09-28 12:00:00,Crédito Pessoal,42.0,Alfa
11258,2025-10-04 13:49:00,200.0,2,0,2025-10-04 13:00:00,Crédito Pessoal,49.0,Alfa
11259,2025-10-02 10:59:00,200.0,3,0,2025-10-02 10:00:00,CDC,59.0,Alfa
11260,2025-11-30 13:25:00,200.0,1,0,2025-11-30 13:00:00,CDC,25.0,Alfa
11261,2025-02-21 14:04:00,200.0,10,0,2025-02-21 14:00:00,CDC,4.0,Alfa
11262,2025-02-20 13:00:00,150.0,10,0,2025-01-27 13:00:00,CDC,34560.0,Beta
11263,2025-08-27 12:36:00,200.0,4,0,2025-08-27 12:00:00,Antecipação Saque Aniversário,36.0,Alfa
11264,2025-10-18 16:59:00,200.0,2,0,2025-10-18 16:00:00,Antecipação Saque Aniversário,59.0,Alfa
11265,2025-05-24 10:31:00,200.0,7,0,2025-05-24 10:00:00,Antecipação Saque Aniversário,31.0,Alfa
11266,2025-06-14 10:00:00,250.0,6,0,,,,Gama
11267,2025-01-02 09:35:00,200.0,12,0,2025-01-02 09:00:00,Consignado,35.0,Alfa
11268,2025-03-18 12:28:00,200.0,9,0,2025-03-18 12:00:00,Antecipação Saque Aniversário,28.0,Alfa
11269,2025-03-31 09:55:00,200.0,9,0,2025-03-31 09:00:00,CDC,55.0,Alfa
11270,2025-12-17 11:00:00,250.0,1,0,2025-12-16 11:00:00,Crédito Pessoal,1440.0,Alfa
11271,2025-09-20 15:24:00,200.0,3,0,2025-09-20 15:00:00,Antecipação Saque Aniversário,24.0,Alfa
11272,2025-04-18 10:57:00,200.0,8,1,2025-04-18 10:00:00,Consignado,57.0,Alfa
11273,2025-02-08 13:10:00,200.0,10,0,2025-02-08 13:00:00,CDC,10.0,Alfa
11274,2025-06-08 15:07:00,200.0,6,0,2025-06-08 15:00:00,Crédito Pessoal,7.0,Alfa
11275,2025-11-08 09:10:00,200.0,1,1,2025-11-08 09:00:00,Crédito Pessoal,10.0,Alfa
11276,2025-10-25 16:50:00,200.0,2,0,2025-10-25 16:00:00,Antecipação Saque Aniversário,50.0,Alfa
11277,2025-02-05 12:49:00,200.0,10,0,2025-02-05 12:00:00,Crédito Pessoal,49.0,Alfa
11278,2025-09-20 14:13:00,200.0,3,0,2025-09-20 14:00:00,Antecipação Saque Aniversário,13.0,Alfa
11279,2025-06-21 16:11:00,200.0,6,0,2025-06-21 16:00:00,Antecipação Saque Aniversário,11.0,Alfa
11280,2025-06-22 10:33:00,200.0,6,0,2025-06-22 10:00:00,CDC,33.0,Alfa
11281,2025-02-16 11:37:00,200.0,10,0,2025-02-16 11:00:00,CDC,37.0,Alfa
11282,2025-05-21 15:01:00,200.0,7,0,2025-05-21 15:00:00,Consignado,1.0,Alfa
11283,2025-04-28 13:10:00,200.0,8,0,2025-04-28 13:00:00,CDC,10.0,Alfa
11284,2025-03-21 00:00:00,150.0,9,0,2025-08-02 12:00:00,CDC,-193680.0,Alfa
11285,2025-01-26 09:48:00,200.0,11,0,2025-01-26 09:00:00,Antecipação Saque Aniversário,48.0,Alfa
11286,2025-09-28 10:58:00,200.0,3,0,2025-09-28 10:00:00,CDC,58.0,Alfa
11287,2025-05-01 13:58:00,200.0,8,0,2025-05-01 13:00:00,Antecipação Saque Aniversário,58.0,Alfa
11288,2025-06-19 16:45:00,200.0,6,0,2025-06-19 16:00:00,Antecipação Saque Aniversário,45.0,Alfa
11289,2025-06-01 16:35:00,200.0,7,0,2025-06-01 16:00:00,CDC,35.0,Alfa
11290,2025-12-01 00:00:00,300.0,1,0,2025-02-18 10:00:00,Consignado,411240.0,Beta
11291,2025-12-13 13:24:00,200.0,1,0,2025-12-13 13:00:00,Consignado,24.0,Alfa
11292,2025-03-09 10:29:00,200.0,9,0,2025-03-09 10:00:00,Crédito Pessoal,29.0,Alfa
11293,2025-06-01 11:53:00,200.0,7,0,2025-06-01 11:00:00,Crédito Pessoal,53.0,Alfa
11294,2025-04-10 12:04:00,200.0,8,0,2025-04-10 12:00:00,CDC,4.0,Alfa
11295,2025-06-16 10:50:00,200.0,6,0,2025-06-16 10:00:00,Consignado,50.0,Alfa
11296,2025-12-11 10:13:00,200.0,1,0,2025-12-11 10:00:00,Antecipação Saque Aniversário,13.0,Alfa
11297,2025-06-13 10:03:00,200.0,6,0,2025-06-13 10:00:00,Crédito Pessoal,3.0,Alfa
11298,2025-08-30 13:35:00,200.0,4,0,2025-08-30 13:00:00,Antecipação Saque Aniversário,35.0,Alfa
11299,2025-07-22 09:00:00,250.0,5,1,2025-06-24 09:00:00,Crédito Pessoal,40320.0,Beta
11300,2025-04-18 10:33:00,200.0,8,0,,,,Gama
11301,2025-06-10 15:17:00,200.0,6,0,2025-06-10 15:00:00,Consignado,17.0,Alfa
11302,2025-05-29 09:53:00,200.0,7,0,2025-05-29 09:00:00,Crédito Pessoal,53.0,Alfa
11303,2025-05-30 16:58:00,200.0,7,0,,,,Gama
11304,2025-10-20 15:19:00,200.0,2,1,2025-10-20 15:00:00,Antecipação Saque Aniversário,19.0,Alfa
11305,2025-06-09 11:20:00,200.0,6,0,2025-06-09 11:00:00,CDC,20.0,Alfa
